bgg_id,score,score_weighted,rank_weighted,rank
125752,1.04289,1.42262,670,828
35188,1.04197,0.923353,933,829
319966,1.0406,1.15624,790,830
298069,1.03987,1.04384,857,831
15126,1.03962,1.17538,781,832
27746,1.03961,1.03718,860,833
282853,1.03888,1.07554,833,834
122240,1.03778,1.0606,843,835
205716,1.03674,1.04433,856,836
6819,1.03497,1.08628,827,837
327,1.03274,1.07342,834,838
20542,1.03072,1.14531,795,839
39938,1.0301,1.1936,767,840
43022,1.02914,1.15562,791,841
552,1.02755,1.27354,728,842
258,1.02194,0.750169,1099,843
160499,1.02189,0.834459,1015,844
175307,1.02137,0.91446,938,845
131646,1.02077,1.1983,766,846
127518,1.02069,1.21597,759,847
147537,1.01715,1.08022,831,848
25071,1.01566,0.742181,1114,849
69552,1.01012,0.957224,908,850
205317,1.00963,0.985686,899,851
123607,1.00521,1.17471,782,852
268201,1.00439,1.08139,830,853
65244,1.00298,0.813396,1038,854
61487,1.00212,1.16079,789,855
4741,1.00114,1.07276,835,856
229892,0.998798,1.31157,712,857
21790,0.995141,0.903876,946,858
152765,0.994711,1.0991,817,859
57660,0.994665,1.11689,808,860
234477,0.994154,0.952214,913,861
46,0.992512,1.10893,810,862
293296,0.992108,0.876726,971,863
163,0.989571,0.873497,973,864
240463,0.9866,0.960291,906,865
238992,0.985965,0.859924,987,866
39351,0.985428,1.26824,732,867
12902,0.984835,1.04767,853,868
179460,0.984656,1.17466,783,869
123609,0.984554,1.18727,771,870
120523,0.984165,1.00945,882,871
592,0.976907,0.994108,897,872
193042,0.976391,1.03156,862,873
12891,0.972836,1.22809,749,874
42124,0.966417,1.11977,807,875
248490,0.965563,1.05431,849,876
140603,0.962658,1.13097,801,877
210040,0.961778,0.88994,958,878
811,0.956408,0.731341,1126,879
165401,0.956142,1.3316,701,880
111799,0.95452,1.18688,772,881
1544,0.953728,0.904734,945,882
243759,0.951605,1.05401,850,883
240,0.951416,1.0029,891,884
197097,0.950393,0.914052,939,885
302098,0.948229,0.994428,896,886
285775,0.946685,1.05763,846,887
91536,0.944808,0.76106,1089,888
303057,0.944762,1.00756,885,889
109125,0.943785,1.29551,721,890
228660,0.943478,0.757385,1092,891
4095,0.94335,0.700845,1157,892
115,0.94224,0.937704,922,893
472,0.934783,0.870026,976,894
63170,0.932947,1.24797,741,895
264198,0.932159,1.01038,879,896
175621,0.931929,0.858135,990,897
26,0.93044,0.939541,921,898
252153,0.930221,0.858289,989,899
96913,0.926988,1.11224,809,900
139898,0.924809,1.12811,804,901
140,0.924533,0.783323,1065,902
265736,0.923761,0.765046,1083,903
123955,0.921838,1.12196,805,904
22877,0.920697,1.05941,844,905
226634,0.920344,0.888141,960,906
215840,0.920242,1.02282,872,907
230191,0.919214,0.801751,1050,908
20100,0.918713,0.888135,961,909
3685,0.916549,1.16087,788,910
272533,0.912079,0.954919,911,911
177639,0.909905,0.834171,1016,912
252526,0.906581,1.08205,829,913
220517,0.904903,0.999119,893,914
157026,0.904836,0.97166,900,915
160610,0.903404,1.00785,884,916
280748,0.903215,0.881717,965,917
274428,0.902351,1.02582,866,918
277700,0.901399,0.940095,920,919
157958,0.90009,0.858876,988,920
1829,0.897983,0.743773,1109,921
174570,0.896193,0.969441,901,922
169654,0.896167,0.792264,1059,923
68820,0.896075,1.07666,832,924
3699,0.895528,0.729464,1129,925
132018,0.89539,1.10074,815,926
96007,0.893753,1.09937,816,927
2162,0.891922,0.817223,1036,928
8045,0.890239,1.10531,812,929
214887,0.889446,1.02501,869,930
156336,0.888132,0.850047,997,931
245934,0.885626,1.03873,859,932
208024,0.884112,1.00713,886,933
244711,0.882905,1.13111,800,934
255675,0.882173,1.02741,865,935
55427,0.87958,0.940996,919,936
28,0.879539,0.747829,1104,937
237211,0.878261,0.790878,1060,938
55600,0.876649,1.1354,798,939
147151,0.872123,0.78659,1062,940
159508,0.871612,0.997832,894,941
254,0.871228,0.916129,936,942
284818,0.870778,1.05023,852,943
294612,0.868676,1.10277,813,944
194517,0.866267,0.90503,944,945
214032,0.863643,0.901942,949,946
262114,0.862968,0.746149,1105,947
4583,0.862922,0.905122,943,948
66837,0.862257,1.18768,770,949
342942,0.860958,1.06404,839,950
220827,0.860743,0.929057,929,951
4505,0.85927,0.842107,1009,952
239472,0.855705,0.901093,952,953
10550,0.855582,0.833985,1017,954
181819,0.85547,0.822846,1026,955
182694,0.85372,0.936894,924,956
233247,0.853562,0.863774,981,957
196202,0.852171,0.943978,917,958
88,0.851746,0.898709,954,959
142852,0.850846,0.817528,1034,960
40270,0.849787,0.862411,985,961
108906,0.848227,1.1085,811,962
154910,0.847245,0.843335,1007,963
28023,0.847199,0.682455,1178,964
234190,0.846821,0.623026,1241,965
233262,0.845286,0.863682,984,966
163154,0.844345,1.05571,848,967
67492,0.842647,0.927656,931,968
315767,0.842596,0.865292,979,969
162388,0.841829,0.955962,910,970
63268,0.840765,0.697226,1161,971
177354,0.840054,0.92871,930,972
180020,0.83875,0.618181,1246,973
22897,0.836816,0.949255,914,974
187700,0.835533,0.863704,983,975
19643,0.834372,0.773087,1075,976
66188,0.833272,0.80497,1047,977
249381,0.831231,1.04624,855,978
306881,0.830633,0.848673,999,979
54361,0.828214,0.909391,941,980
198487,0.826296,0.745045,1107,981
219513,0.825651,0.759459,1090,982
254123,0.824971,0.903577,947,983
3284,0.823053,0.755742,1094,984
1897,0.822327,0.815646,1037,985
19679,0.820956,0.864226,980,986
297985,0.820419,0.931427,926,987
181521,0.818,0.759224,1091,988
117985,0.816552,0.656377,1202,989
180956,0.816061,0.731134,1127,990
1499,0.815585,0.855172,992,991
253499,0.814148,0.819691,1030,992
155451,0.813995,0.850116,996,993
301255,0.813616,1.00514,890,994
290236,0.813545,0.744795,1108,995
170604,0.812517,0.857678,991,996
943,0.811361,0.686696,1175,997
39336,0.81066,0.989018,898,998
230769,0.810041,0.786768,1061,999
68264,0.809182,0.954803,912,1000
102104,0.805862,0.580229,1302,1001
178550,0.805586,0.849631,998,1002
257674,0.804645,0.777703,1071,1003
204431,0.804323,0.764802,1084,1004
30,0.803586,0.690439,1172,1005
223953,0.801909,0.830285,1020,1006
229491,0.80086,0.964689,905,1007
269511,0.799628,1.01024,880,1008
179275,0.799357,0.738719,1117,1009
252399,0.796963,0.841778,1010,1010
227224,0.79572,0.863726,982,1011
265402,0.795705,0.870523,975,1012
160495,0.795618,1.02213,873,1013
1345,0.795209,0.868056,977,1014
172220,0.794472,0.782643,1066,1015
292375,0.793516,0.842804,1008,1016
284742,0.793439,0.839638,1012,1017
128442,0.791281,0.696817,1162,1018
195571,0.789506,0.852764,994,1019
45986,0.788519,0.903476,948,1020
244115,0.787562,0.820841,1027,1021
180241,0.786299,0.84461,1004,1022
19370,0.78613,0.639319,1224,1023
98229,0.785624,0.888397,959,1024
35815,0.784498,0.716481,1139,1025
245422,0.782729,0.915728,937,1026
226501,0.781777,0.798864,1054,1027
98527,0.781159,0.818115,1032,1028
227789,0.780059,0.944205,916,1029
258210,0.779655,0.905945,942,1030
9446,0.779041,0.799452,1053,1031
258148,0.778223,0.795365,1057,1032
214029,0.777599,1.03609,861,1033
624,0.776862,0.630321,1233,1034
65901,0.77633,1.09037,823,1035
2955,0.776156,0.820139,1029,1036
181,0.775154,0.587295,1294,1037
159503,0.774515,0.711381,1146,1038
215311,0.772556,0.769796,1080,1039
238546,0.7721,1.01259,877,1040
204505,0.771267,0.808093,1044,1041
204184,0.770673,0.698164,1160,1042
271615,0.7705,0.93052,927,1043
19600,0.767594,0.839727,1011,1044
526,0.76473,0.616604,1251,1045
119788,0.763948,0.844046,1006,1046
293348,0.762342,0.796726,1056,1047
6541,0.762311,0.595495,1279,1048
310448,0.761789,0.850842,995,1049
168,0.761048,0.786036,1063,1050
255692,0.760853,1.01097,878,1051
17804,0.760204,0.704046,1155,1052
204516,0.759968,0.883901,964,1053
23540,0.759846,1.06378,840,1054
34219,0.75958,0.700294,1158,1055
112,0.758542,0.631253,1230,1056
247417,0.757196,0.844053,1005,1057
12166,0.755473,0.880577,966,1058
148943,0.755115,0.679564,1181,1059
157917,0.75469,0.809054,1043,1060
137649,0.754342,0.826325,1025,1061
261594,0.753355,0.88633,963,1062
4154,0.752823,0.638217,1226,1063
264241,0.750849,0.876918,970,1064
175549,0.749964,0.631944,1229,1065
273703,0.749192,0.860155,986,1066
310873,0.747826,0.946262,915,1067
22038,0.747734,0.734866,1123,1068
41,0.74753,0.747884,1103,1069
12962,0.74578,0.966956,904,1070
12995,0.744251,0.755349,1095,1071
256066,0.744164,0.776402,1072,1072
299121,0.742129,0.73044,1128,1073
41002,0.740927,0.845504,1003,1074
230244,0.74042,0.886401,962,1075
71671,0.740175,0.736297,1121,1076
1608,0.740113,0.817935,1033,1077
156091,0.739029,0.762057,1088,1078
245354,0.738645,0.968975,902,1079
173761,0.738165,0.694221,1167,1080
22143,0.736758,0.93749,923,1081
226520,0.736528,0.878194,968,1082
53093,0.735331,0.818908,1031,1083
31016,0.734712,0.61763,1249,1084
218509,0.733776,0.912978,940,1085
117959,0.732518,0.726171,1134,1086
63091,0.732421,0.775732,1073,1087
248125,0.731915,0.890648,957,1088
29678,0.731055,0.571829,1313,1089
198287,0.730022,0.773355,1074,1090
272380,0.729986,0.812993,1039,1091
194626,0.728902,0.728056,1132,1092
322289,0.726493,0.827064,1024,1093
176165,0.72526,0.762969,1086,1094
163474,0.722667,0.817468,1035,1095
14188,0.721358,0.831408,1019,1096
27173,0.721296,0.866473,978,1097
138233,0.720539,0.752578,1097,1098
38318,0.719742,0.771531,1079,1099
56885,0.719665,0.672975,1188,1100
245961,0.719077,0.892753,956,1101
173634,0.718361,0.638596,1225,1102
156943,0.716739,1.01419,875,1103
229713,0.715768,0.832402,1018,1104
5072,0.71322,0.792391,1058,1105
196354,0.71255,0.803825,1049,1106
119637,0.711497,0.753593,1096,1107
157,0.710106,0.769287,1081,1108
205494,0.709937,0.599276,1270,1109
242639,0.709901,0.619439,1244,1110
70512,0.709707,0.876726,972,1111
491,0.708812,0.917712,935,1112
242653,0.706853,0.804709,1048,1113
68425,0.705139,0.74049,1115,1114
42215,0.705042,0.699903,1159,1115
112686,0.70339,0.517784,1416,1116
135779,0.703119,0.69516,1166,1117
298638,0.702311,0.593844,1283,1118
138431,0.701134,0.778944,1069,1119
139030,0.698465,0.539951,1370,1120
144864,0.696654,0.742343,1112,1121
43528,0.695713,0.735338,1122,1122
142961,0.694731,0.778921,1070,1123
209324,0.694337,0.762533,1087,1124
214484,0.692,0.709389,1149,1125
90419,0.691391,0.784722,1064,1126
1824,0.690071,0.658105,1198,1127
215842,0.689115,0.820697,1028,1128
159473,0.686696,0.829291,1022,1129
121408,0.68534,0.736775,1120,1130
251551,0.684046,0.828284,1023,1131
259081,0.683867,0.641296,1219,1132
247585,0.683652,0.731731,1125,1133
6050,0.683151,0.72455,1135,1134
11168,0.682757,0.691223,1170,1135
156009,0.680568,0.59353,1285,1136
237031,0.67864,0.67118,1189,1137
24417,0.676543,0.780923,1067,1138
236191,0.676446,0.879568,967,1139
58936,0.674149,0.829431,1021,1140
37165,0.673725,0.643396,1215,1141
250309,0.67284,0.586489,1295,1142
72225,0.67149,0.838859,1013,1143
175199,0.670595,0.772483,1078,1144
157001,0.670528,0.901467,951,1145
307002,0.668181,0.668515,1192,1146
248918,0.667654,0.670564,1191,1147
272739,0.66703,0.811121,1041,1148
131904,0.663204,0.727966,1133,1149
130,0.662693,0.693127,1168,1150
65781,0.662268,0.930436,928,1151
423,0.662099,0.847272,1001,1152
329082,0.662028,0.696057,1165,1153
129736,0.661905,0.640055,1221,1154
169611,0.6597,0.621638,1242,1155
193668,0.659414,0.647254,1208,1156
2281,0.65901,0.518649,1415,1157
229220,0.656381,0.810979,1042,1158
235555,0.656258,0.847107,1002,1159
119432,0.656156,0.901512,950,1160
143096,0.655721,0.642109,1217,1161
275467,0.655327,0.752222,1098,1162
164702,0.654744,0.763468,1085,1163
13884,0.653097,0.74372,1110,1164
191597,0.652652,0.75633,1093,1165
50750,0.652151,0.702544,1156,1166
65282,0.651768,0.608242,1259,1167
6714,0.650642,0.652355,1205,1168
276925,0.650131,0.712506,1143,1169
146221,0.649763,0.74874,1102,1170
10640,0.649701,0.612135,1254,1171
38996,0.648949,0.870638,974,1172
25669,0.648832,0.495796,1456,1173
210290,0.64874,0.690474,1171,1174
221769,0.648499,0.801407,1051,1175
122842,0.648279,0.720105,1137,1176
162082,0.64765,0.772905,1076,1177
527,0.647446,0.713395,1141,1178
193308,0.646832,0.644515,1212,1179
221,0.646633,0.555729,1342,1180
6887,0.646597,0.619908,1243,1181
1568,0.64383,0.575304,1311,1182
262215,0.643129,0.811438,1040,1183
30380,0.640751,0.661319,1195,1184
40398,0.640434,0.478493,1488,1185
301607,0.640173,0.706472,1152,1186
13004,0.639968,0.644244,1213,1187
230305,0.639232,0.807321,1045,1188
3870,0.638352,0.723406,1136,1189
276997,0.637815,0.584066,1298,1190
331106,0.637784,0.536233,1375,1191
91080,0.636439,0.766414,1082,1192
212402,0.636137,0.494801,1458,1193
194923,0.635191,0.800175,1052,1194
247342,0.634981,0.584239,1297,1195
177478,0.633999,0.837528,1014,1196
180974,0.631902,0.489924,1465,1197
231327,0.630705,0.729096,1130,1198
230085,0.629248,0.745747,1106,1199
156548,0.623545,0.60785,1260,1200
138649,0.623494,0.704472,1153,1201
191051,0.622721,0.649384,1207,1202
32674,0.622174,0.670854,1190,1203
229218,0.620476,0.551704,1349,1204
262201,0.620451,0.614151,1253,1205
3972,0.619811,0.561414,1331,1206
155624,0.619729,0.587988,1293,1207
266830,0.619289,0.798078,1055,1208
29663,0.618589,0.589048,1291,1209
213893,0.618139,0.582287,1299,1210
230,0.618113,0.780741,1068,1211
204286,0.61731,0.682506,1177,1212
594,0.616389,0.704468,1154,1213
247104,0.614773,0.749549,1100,1214
164265,0.612559,0.740218,1116,1215
166317,0.611505,0.738666,1118,1216
280480,0.611265,0.749082,1101,1217
172308,0.609408,0.600188,1268,1218
165872,0.606707,0.734665,1124,1219
124839,0.60615,0.712079,1145,1220
221248,0.605802,0.656979,1201,1221
143185,0.605736,0.546352,1363,1222
142402,0.605173,0.525064,1397,1223
250396,0.601485,0.619173,1245,1224
312318,0.600785,0.673985,1184,1225
155463,0.599961,0.571416,1314,1226
205907,0.599368,0.631991,1228,1227
238393,0.598324,0.716612,1138,1228
279254,0.597041,0.618139,1247,1229
119866,0.596396,0.737724,1119,1230
85325,0.596048,0.593685,1284,1231
40209,0.59566,0.713803,1140,1232
788,0.59456,0.682249,1179,1233
336382,0.593072,0.595384,1281,1234
175223,0.59277,0.709659,1148,1235
180511,0.592207,0.692775,1169,1236
31920,0.590586,0.429827,1588,1237
256788,0.590259,0.598446,1272,1238
94104,0.587522,0.666815,1193,1239
253214,0.587415,0.67341,1186,1240
205597,0.587374,0.628174,1234,1241
306040,0.58654,0.710769,1147,1242
150293,0.586019,0.677911,1183,1243
233896,0.585921,0.557191,1339,1244
249746,0.585175,0.624248,1238,1245
112869,0.584929,0.436019,1571,1246
116,0.584811,0.411724,1624,1247
231218,0.583405,0.610731,1257,1248
10819,0.583124,0.639342,1223,1249
175973,0.582893,0.557752,1338,1250
218530,0.582208,0.476845,1495,1251
46396,0.58185,0.673706,1185,1252
136955,0.581195,0.806739,1046,1253
113289,0.578894,0.541488,1368,1254
141572,0.57782,0.543512,1366,1255
306882,0.577789,0.592415,1286,1256
185123,0.576285,0.630617,1232,1257
221965,0.575794,0.578334,1304,1258
68858,0.575615,0.55109,1351,1259
306481,0.575186,0.657324,1200,1260
23094,0.574163,0.712592,1142,1261
267304,0.573349,0.696494,1163,1262
188076,0.572787,0.728504,1131,1263
199723,0.572306,0.610652,1258,1264
3655,0.571155,0.529777,1384,1265
191301,0.570465,0.591678,1288,1266
102435,0.569933,0.712259,1144,1267
5985,0.569309,0.611076,1256,1268
287938,0.569038,0.595394,1280,1269
281194,0.568465,0.56128,1332,1270
5445,0.568081,0.62364,1240,1271
205418,0.568005,0.547946,1357,1272
37836,0.567918,0.742283,1113,1273
266164,0.567892,0.74245,1111,1274
126792,0.567391,0.688974,1173,1275
193728,0.567145,0.707894,1150,1276
229427,0.565943,0.565417,1323,1277
331050,0.565258,0.495825,1455,1278
16395,0.563678,0.549619,1354,1279
218333,0.560998,0.558837,1337,1280
216199,0.559346,0.507073,1434,1281
13362,0.558701,0.525775,1394,1282
139952,0.556543,0.680319,1180,1283
142296,0.556047,0.494556,1459,1284
160902,0.555949,0.644151,1214,1285
171233,0.554891,0.474916,1499,1286
260789,0.554328,0.581884,1300,1287
149776,0.552645,0.566162,1322,1288
162009,0.55218,0.657711,1199,1289
251723,0.550548,0.52244,1401,1290
5451,0.550405,0.495905,1454,1291
13293,0.550385,0.54762,1358,1292
257732,0.548789,0.673292,1187,1293
86955,0.548712,0.396758,1670,1294
286,0.547408,0.5266,1391,1295
75448,0.547014,0.519052,1413,1296
13123,0.546431,0.611244,1255,1297
30869,0.544907,0.559638,1336,1298
833,0.543858,0.640275,1220,1299
256874,0.543173,0.617714,1248,1300
284653,0.543014,0.62626,1236,1301
2223,0.542958,0.383044,1714,1302
332290,0.542902,0.524028,1399,1303
12194,0.542672,0.400464,1662,1304
216658,0.542534,0.486816,1475,1305
2470,0.541342,0.624165,1239,1306
37919,0.541224,0.682746,1176,1307
296237,0.540084,0.595682,1276,1308
269144,0.539976,0.655512,1203,1309
198985,0.538933,0.502713,1440,1310
31552,0.5377,0.602421,1266,1311
2652,0.537521,0.528519,1387,1312
196,0.537358,0.538333,1372,1313
309630,0.536299,0.511974,1426,1314
336794,0.535301,0.52012,1408,1315
142271,0.534621,0.519599,1410,1316
316412,0.53457,0.576691,1308,1317
237087,0.533685,0.562214,1330,1318
2627,0.533486,0.663257,1194,1319
172540,0.533087,0.461857,1535,1320
130552,0.532944,0.517707,1417,1321
98351,0.532079,0.640012,1222,1322
589,0.532064,0.534227,1380,1323
188547,0.53167,0.513499,1421,1324
1621,0.530934,0.52771,1388,1325
264052,0.530775,0.606557,1262,1326
92190,0.530299,0.509112,1429,1327
209003,0.529706,0.688429,1174,1328
38821,0.528954,0.431416,1583,1329
15369,0.528658,0.606055,1263,1330
30662,0.526601,0.561266,1333,1331
124965,0.525686,0.60409,1265,1332
208428,0.52566,0.498254,1449,1333
31790,0.524586,0.642582,1216,1334
45748,0.523891,0.505901,1437,1335
247367,0.523753,0.560106,1335,1336
253608,0.523231,0.679363,1182,1337
215841,0.522684,0.616181,1252,1338
168998,0.522459,0.564857,1327,1339
5782,0.522433,0.462636,1533,1340
6205,0.521881,0.595642,1277,1341
9215,0.5214,0.647048,1209,1342
254192,0.521384,0.482305,1480,1343
287754,0.520177,0.590805,1290,1344
96152,0.519743,0.581864,1301,1345
325555,0.518674,0.601602,1267,1346
202982,0.517226,0.456322,1542,1347
94,0.51719,0.661039,1196,1348
187273,0.516454,0.56942,1319,1349
211716,0.515262,0.658611,1197,1350
123570,0.515047,0.54685,1361,1351
144568,0.514833,0.60684,1261,1352
299252,0.514229,0.396247,1674,1353
179448,0.514188,0.564698,1328,1354
1295,0.513922,0.473222,1502,1355
215437,0.513221,0.598081,1275,1356
284435,0.512521,0.50555,1438,1357
224483,0.512316,0.576727,1307,1358
2381,0.511631,0.388541,1696,1359
161880,0.511334,0.512043,1425,1360
207991,0.51094,0.567126,1320,1361
20,0.510598,0.546801,1362,1362
551,0.510475,0.575486,1310,1363
173805,0.510311,0.500035,1446,1364
169141,0.50981,0.565008,1325,1365
253664,0.50958,0.428866,1590,1366
298229,0.509375,0.538462,1371,1367
217398,0.508946,0.641826,1218,1368
58601,0.508864,0.550644,1352,1369
10934,0.508715,0.415484,1616,1370
3439,0.508582,0.451253,1547,1371
302425,0.50825,0.617374,1250,1372
9440,0.507207,0.547558,1359,1373
21550,0.506071,0.509286,1428,1374
264476,0.505514,0.548421,1355,1375
2394,0.505355,0.413412,1620,1376
198522,0.505115,0.496427,1453,1377
36400,0.504971,0.655063,1204,1378
251747,0.504353,0.578496,1303,1379
2516,0.50423,0.535917,1376,1380
131287,0.503703,0.646225,1210,1381
3633,0.503652,0.413533,1619,1382
179719,0.503529,0.38669,1702,1383
3097,0.503222,0.706472,1151,1384
139131,0.502455,0.599233,1271,1385
231484,0.50023,0.487294,1474,1386
104020,0.498967,0.630706,1231,1387
228668,0.49755,0.522414,1402,1388
180899,0.497269,0.652178,1206,1389
298102,0.496594,0.489181,1467,1390
268504,0.496527,0.577123,1306,1391
286537,0.495985,0.537516,1374,1392
133528,0.49531,0.498574,1448,1393
178494,0.493356,0.409354,1632,1394
24703,0.492978,0.492561,1460,1395
242804,0.492671,0.570844,1316,1396
109291,0.492139,0.564878,1326,1397
235014,0.492103,0.562393,1329,1398
2288,0.491709,0.490459,1463,1399
283474,0.491315,0.479086,1486,1400
260300,0.490374,0.398264,1665,1401
12750,0.490359,0.696188,1164,1402
255249,0.489827,0.525878,1393,1403
142079,0.489428,0.530919,1383,1404
295577,0.489392,0.419502,1608,1405
113873,0.488543,0.54618,1364,1406
5336,0.48839,0.409673,1630,1407
250881,0.488369,0.598254,1273,1408
715,0.487684,0.397427,1668,1409
250458,0.486845,0.572117,1312,1410
15817,0.485689,0.503576,1439,1411
172931,0.484579,0.478093,1491,1412
264196,0.484492,0.471196,1508,1413
65564,0.484124,0.584334,1296,1414
144325,0.483674,0.346676,1809,1415
112092,0.48328,0.545692,1365,1416
77,0.482595,0.605555,1264,1417
122588,0.481909,0.548181,1356,1418
262733,0.481746,0.492123,1461,1419
88827,0.480227,0.598229,1274,1420
15364,0.480037,0.588662,1292,1421
130060,0.479904,0.418225,1610,1422
303551,0.479265,0.594855,1282,1423
147116,0.4788,0.425274,1599,1424
113401,0.478503,0.487322,1473,1425
98918,0.478401,0.556252,1341,1426
60435,0.478125,0.600035,1269,1427
145639,0.477429,0.517653,1418,1428
299452,0.47724,0.534812,1379,1429
29387,0.475332,0.348839,1801,1430
296912,0.474953,0.44693,1557,1431
254386,0.474913,0.519839,1409,1432
